,Temperature,ccdeg,oxidw,locb,mocb,silw,carbw,mccb,delta_ocn,phosw,mopb,fepb,capb,ANOX,UPLIFT,PG,DEGASS,VEG,EVO,Age
134,285.4523108672088,9980609339569.201,6237880837230.75,2690847010584.484,2282618765262.069,7514017958817.348,5684360569270.282,13198378528087.629,2.9013913930390993,36530738140.40864,9117500305.62599,9561150115.06083,18260950122.096554,0.001894717830201575,1.0,1.0,1.0,0.9888854594218828,1.0,-306655588.910863
135,285.3815128791813,9980609339569.201,6237880837230.75,2665191799336.7505,2251435985777.878,7392944303943.007,5594123341769.267,12987067645712.273,2.8589286762887465,35942116978.447395,8993438666.216303,9496311582.283482,18011487886.22302,0.0018218412564158916,1.0,1.0,1.0,0.9794571770775179,1.0,-306612201.13242304
136,285.34380707110756,9980609339569.201,6237880837230.75,2651492345609.774,2226753898882.8745,7328890776694.001,5546235283381.348,12875126060075.348,2.8184670840657526,35630709334.26454,8895219550.954336,9444645127.969418,17814031191.062992,0.0017658057592382364,1.0,1.0,1.0,0.9744226319921445,1.0,-306580561.28073806
137,285.3264545979029,9980609339569.201,6237880837230.75,2645137648037.8926,2206394704265.243,7299416919591.918,5524164717560.952,12823581637152.871,2.769834696773709,35487416922.4437,8814189470.961708,9401795033.845419,17651157634.121944,0.0017206570938625273,1.0,1.0,1.0,0.9720872825638276,1.0,-306548921.42905307
138,285.32881304755347,9980609339569.201,6237880837230.75,2645901643580.747,2193769636246.9946,7303189628004.446,5526989224963.907,12830178852968.354,2.7167094247427275,35505758617.10741,8763935475.811262,9375116168.945175,17550157089.975956,0.001693138755714325,1.0,1.0,1.0,0.97236805069387,1.0,-306517281.5773681
139,285.35167075949687,9980609339569.201,6237880837230.75,2654057484606.1675,2190728286561.9702,7341549330295.061,5555701429584.7705,12897250759879.832,2.657416166912103,35692251149.75807,8751828736.510143,9368676983.979645,17525826292.495758,0.001686563901409763,1.0,1.0,1.0,0.9753653197945173,1.0,-306481720.03908664
140,285.3883270736399,9980609339569.201,6237880837230.75,2667190520851.4106,2198447933611.2166,7403459575651.237,5601963971982.27,13005423547633.508,2.6044702609788453,35993238846.847755,8782557928.723606,9385011777.196472,17587583468.889732,0.0017032934234362711,1.0,1.0,1.0,0.9801917066273239,1.0,-306446158.5008052
141,285.41365656537846,9980609339569.201,6237880837230.75,2676230562307.5234,2210791210424.668,7446354204217.443,5633959559970.888,13080313764188.332,2.564824320159134,36201778732.2154,8831688675.311676,9411066325.12451,17686329683.397343,0.0017303256759961777,1.0,1.0,1.0,0.9835139191177987,1.0,-306410596.96252376
142,285.4213282159023,9980609339569.201,6237880837230.75,2678899153904.5483,2221443956864.421,7459217264321.444,5643543356225.628,13102760620547.072,2.538034306519146,36264314792.53878,8874087004.317081,9433489657.630714,17771551654.91537,0.0017539377341307823,1.0,1.0,1.0,0.9844946257194945,1.0,-306375035.4242423
143,285.4117771439043,9980609339569.201,6237880837230.75,2675355546431.544,2226143324040.474,7442695083418.505,5631226740560.687,13073921823979.191,2.520164509686881,36183989263.989105,8892789622.254095,9443363122.13828,17809146592.3238,0.0017644377431506929,1.0,1.0,1.0,0.9831923510490399,1.0,-306339473.8859609
144,285.38717829986894,9980609339569.201,6237880837230.75,2666381547465.7944,2223096791646.1763,7400599318970.571,5599819490349.505,13000418809320.076,2.506790018978594,35979333198.978874,8880665055.946503,9436963577.47151,17784774333.169403,0.001757624871493115,1.0,1.0,1.0,0.9798944091537223,1.0,-306303912.34767944
145,285.355514375449,9980609339569.201,6237880837230.75,2654836314612.911,2212054234914.4595,7346650258354.575,5559504581535.1875,12906154839889.762,2.4903887014720887,35717050221.07205,8836715729.845129,9413727940.856838,17696433879.31567,0.0017331114869274817,1.0,1.0,1.0,0.9756515395855353,1.0,-306262305.49354964
146,285.3403863240136,9980609339569.201,6237880837230.75,2649257977208.9526,2199607305533.912,7320820153143.801,5540175624885.63,12860995778029.43,2.4671623680049244,35591472558.79261,8787172835.221003,9387462350.959963,17596858444.271294,0.0017058176530461038,1.0,1.0,1.0,0.9736015022832193,1.0,-306220698.63941985
147,285.3490529224682,9980609339569.201,6237880837230.75,2652272190580.965,2193301827238.2883,7335193646702.976,5550929951721.4375,12886123598424.414,2.4381770667333846,35661351860.68554,8762073279.344929,9374126029.439886,17546414617.906303,0.0016921260706804805,1.0,1.0,1.0,0.9747092247822885,1.0,-306179091.78529006
148,285.37932589400515,9980609339569.201,6237880837230.75,2663085940345.274,2197419969472.5415,7386201574736.775,5589057746247.053,12975259320983.828,2.409153011759382,35909335998.10711,8778466062.335226,9382838380.814028,17579359755.780334,0.001701057863422926,1.0,1.0,1.0,0.9786832745375101,1.0,-306137484.9311603
149,285.4129662118095,9980609339569.201,6237880837230.75,2675091232318.9473,2211810001996.4995,7443124032725.005,5631528731136.106,13074652763861.111,2.3871952947032646,36186074677.52912,8835743644.407766,9413213324.00964,17694480015.971992,0.0017325725036439628,1.0,1.0,1.0,0.983095215692909,1.0,-306089315.9705436
150,285.4204627799828,9980609339569.201,6237880837230.75,2677661930382.7646,2224184995351.608,7455605879026.251,5640827969104.452,13096433848130.703,2.3809742762662798,36246757398.97572,8884995911.601164,9439249999.520432,17793479962.812862,0.0017600559050933483,1.0,1.0,1.0,0.9840399464508724,1.0,-306041147.009927
151,285.39495649700757,9980609339569.201,6237880837230.75,2668326189315.557,2224789139722.53,7411836577897.737,5608186514765.381,13020023092663.117,2.383982503820316,36033965136.982506,8887400283.081121,9440519105.719036,17798313117.78024,0.0017614067477370466,1.0,1.0,1.0,0.9806090644430975,1.0,-305992978.0493103
152,285.34447936302826,9980609339569.201,6237880837230.75,2649969991472.841,2210388985509.207,7325971385643.383,5544016484245.094,12869987869888.477,2.385939169018244,35616516194.11182,8830087741.470366,9410218530.867323,17683111884.07366,0.001729439273908512,1.0,1.0,1.0,0.9738631673090236,1.0,-305944809.0886937
153,285.2955427311741,9980609339569.201,6237880837230.75,2632156444043.265,2186224965131.4983,7243292574132.964,5482054404255.13,12725346978388.094,2.3755197479701686,35214558409.395164,8733901835.126026,9359133682.239761,17489799721.051983,0.0016768669853860466,1.0,1.0,1.0,0.9673166940370246,1.0,-305896640.12807703
154,285.26098596430177,9980609339569.201,6237880837230.75,2619530565713.57,2162463973205.8718,7185160023236.635,5438385912576.544,12623545935813.18,2.351038367914403,34931936647.5273,8639304433.500814,9308604866.411339,17299711785.64697,0.0016264562791044486,1.0,1.0,1.0,0.9626766875842038,1.0,-305848471.1674604
155,285.242645917212,9980609339569.201,6237880837230.75,2612764424863.6855,2143913634043.5776,7154278914952.505,5415153748530.087,12569432663482.592,2.3163595060653708,34781802633.15628,8565441130.948823,9268950013.321844,17151309072.34862,0.0015879690088424145,1.0,1.0,1.0,0.9601901328761391,1.0,-305800302.20684373
156,285.2089173550225,9980609339569.201,6237880837230.75,2600415257747.529,2125830882647.6394,7097919534717.638,5372694395852.514,12470613930570.152,2.2753699154109954,34507801456.635315,8493430940.988171,9230118116.848953,17006647061.181114,0.0015511722472275828,1.0,1.0,1.0,0.9556518177102812,1.0,-305747010.9007174
157,285.1368907998475,9980609339569.201,6237880837230.75,2574196894038.0786,2099602304089.712,6978853317267.138,5282735908845.46,12261589226112.598,2.233112338991737,33928939809.658657,8388967049.882855,9173479572.270203,16796818432.717697,0.0014990404702831279,1.0,1.0,1.0,0.9460165770072143,1.0,-305693719.594591
158,285.0222084922927,9980609339569.201,6237880837230.75,2532503671378.2603,2055695373718.4883,6792013129675.481,5140862302637.028,11932875432312.51,2.1802925074292236,33020582921.982296,8214055216.328186,9077818998.352947,16445562989.7479,0.0014149759504463412,1.0,1.0,1.0,0.9306943303382083,1.0,-305640428.28846467
159,284.91615416987486,9980609339569.201,6237880837230.75,2493935378738.878,2007435542381.894,6622044669344.975,5011047990383.044,11633092659728.02,2.1187095087312176,32194250944.804077,8021750278.434672,8971419889.970644,16059484339.055151,0.0013270481872975424,1.0,1.0,1.0,0.9165204945029524,1.0,-305596923.3681047
160,284.8269905027916,9980609339569.201,6237880837230.75,2461478193448.8247,1955809901955.423,6481170070192.962,4902913685700.402,11384083755893.363,2.032947445583975,31509363961.506638,7815975990.37443,8856098561.154446,15646479215.643381,0.0012379555974911497,1.0,1.0,1.0,0.9045924887631821,1.0,-305553418.4477447
161,284.76484524780545,9980609339569.201,6237880837230.75,2438816654445.8965,1909655497231.835,6384018578408.349,4828057537835.3,11212076116243.648,1.9255019758178047,31037044660.99589,7631962252.491742,8751640273.859552,15277243977.854677,0.0011624673394846148,1.0,1.0,1.0,0.8962643800598747,1.0,-305509913.52738476
162,284.72732020490946,9980609339569.201,6237880837230.75,2425084721338.818,1875363822568.7812,6325693364622.691,4783008116444.0205,11108701481066.71,1.8056645047175401,30753486234.137604,7495216930.253967,8673173491.178125,15002910580.550251,0.0011088266262584453,1.0,1.0,1.0,0.8912178988121748,1.0,-305466408.6070248
163,284.70402772119826,9980609339569.201,6237880837230.75,2416515039118.3306,1853183423052.7378,6289556034867.185,4755056512036.26,11044612546903.445,1.6839876792528006,30577798161.840286,7406756022.881463,8622021209.174591,14825467384.4219,0.0010752073531288906,1.0,1.0,1.0,0.8880685431979863,1.0,-305422903.6866648
164,284.6859895034568,9980609339569.201,6237880837230.75,2409851178357.885,1839087349051.2544,6261598557750.167,4733411364654.177,10995009922404.344,1.5678608970795418,30441877901.704395,7350532702.61618,8589347310.97906,14712698792.41003,0.001054271763625516,1.0,1.0,1.0,0.8856195763917369,1.0,-305379398.76630485
165,284.66915486645183,9980609339569.201,6237880837230.75,2403624059482.748,1828475092661.4497,6235558694438.495,4713234324362.846,10948793018801.34,1.460270014179624,30315280463.01522,7308202506.982113,8564662770.474857,14627800741.291597,0.0010387277877166143,1.0,1.0,1.0,0.8833311120957393,1.0,-305335893.8459449
166,284.65265176996814,9980609339569.201,6237880837230.75,2397517460296.304,1818686667144.1467,6210092156527.563,4693485918089.423,10903578074616.986,1.3611703556017225,30191470347.992092,7269156638.621047,8541828477.270474,14549493337.153172,0.0010245543403248733,1.0,1.0,1.0,0.8810869387487456,1.0,-305292388.9255849
167,284.656175751554,9980609339569.201,6237880837230.75,2398673044375.901,1812827157597.8916,6215197620791.786,4697452759953.635,10912650380745.422,1.2697153817080382,30216291472.874107,7245782347.266782,8528128985.368992,14502617260.78313,0.001016144516154283,1.0,1.0,1.0,0.8815116155471506,1.0,-305248884.00522494
168,284.69097180338605,9980609339569.201,6237880837230.75,2411169091199.2593,1815400245017.2852,6268158033478.153,4738512774030.909,11006670807509.062,1.1892507666995809,30473767962.584038,7256046777.534295,8534147669.33066,14523201960.138283,0.00101983066821205,1.0,1.0,1.0,0.8861039089608106,1.0,-305205379.084865
169,284.7553446369436,9980609339569.201,6237880837230.75,2434393540510.2964,1831013102179.901,6367120252737.153,4815047310390.758,11182167563127.91,1.1269826788212252,30954890437.584515,7318326308.645965,8570573037.522008,14648104817.439205,0.0010424283814649976,1.0,1.0,1.0,0.8946388870314429,1.0,-305161874.164505
170,284.84089426038156,9980609339569.201,6237880837230.75,2465300117927.8633,1861345538435.3425,6500247439887.861,4917619971548.398,11417867411436.26,1.0900656816506058,31602111995.98722,7439309614.75691,8640881478.371275,14890764307.482738,0.001087481942330857,1.0,1.0,1.0,0.9059970448488545,1.0,-305118369.24414504
171,284.9322564808097,9980609339569.201,6237880837230.75,2498310823385.4487,1902815527904.878,6644354788234.287,5028156507645.031,11672511295879.318,1.0827166838926745,32302715565.92872,7604688240.950326,8736047992.087994,15222524223.239023,0.0011516041313131531,1.0,1.0,1.0,0.9181284690821387,1.0,-305074864.32378507
172,285.0207594068841,9980609339569.201,6237880837230.75,2530273808099.2554,1949901609095.6868,6785830948093.094,5136171837385.578,11922002785478.672,1.1047208960987174,32990527143.867256,7792422550.241909,8842799244.087666,15599212872.76549,0.0012280766898401813,1.0,1.0,1.0,0.9298748562601826,1.0,-305031359.4034251
173,285.1045050048699,9980609339569.201,6237880837230.75,2560496323743.8477,1997765180460.265,6921397243104.192,5239206247569.698,12160603490673.89,1.1522522675365918,33649606860.053516,7983209651.573552,8949937920.696085,15982121443.68212,0.0013099754906627974,1.0,1.0,1.0,0.9409816215837139,1.0,-304987854.4830651
174,285.18467746857755,9980609339569.201,6237880837230.75,2589404558810.5215,2044209462970.8083,7052724374899.501,5338580235475.853,12391304610375.354,1.2200720706957555,34288077128.375904,8168291228.570652,9052616445.589825,16353675703.766466,0.0013936313715069708,1.0,1.0,1.0,0.9516053891938888,1.0,-304944349.56270516
175,285.2631650815596,9980609339569.201,6237880837230.75,2617679458774.138,2089463222508.0876,7182759896993.462,5436550901067.394,12619310798060.855,1.3032604563769818,34920268005.826706,8348580214.102374,9151484323.575598,16715705780.064697,0.0014792756069423104,1.0,1.0,1.0,0.9619964063459772,1.0,-304900844.6423452
176,285.34094950775614,9980609339569.201,6237880837230.75,2645672808551.886,2134569416946.1973,7313065556338.277,5534299357326.177,12847364913664.453,1.3980753563877322,35553772203.69103,8528231105.759925,9248905619.045269,17076555335.569584,0.0015688662929871577,1.0,1.0,1.0,0.9722839538902401,1.0,-304857339.7219852
177,285.41823030053393,9980609339569.201,6237880837230.75,2673453088918.779,2179920094064.7957,7443941546080.247,5632046260662.485,13075987806742.732,1.5019598209685563,36190049164.47743,8708802350.525171,9345754870.941006,17439360752.518356,0.001663367656399868,1.0,1.0,1.0,0.9824931984907037,1.0,-304813834.80162525
178,285.50762833447556,9980609339569.201,6237880837230.75,2705534948865.6587,2235358360242.0376,7597072970844.359,5745867995406.224,13342940966250.582,1.640867450215542,36934524891.01747,8929461908.485106,9462691557.42494,17882866881.9363,0.001785177221986395,1.0,1.0,1.0,0.9942832722808103,1.0,-304759850.1994081
179,285.5845080671996,9980609339569.201,6237880837230.75,2733061100075.4307,2287608379717.2563,7736187151264.712,5848866551962.572,13585053703227.285,1.7868031514356337,37610853284.74856,9137348866.77984,9571480416.639614,18300867037.738056,0.0019065984960826932,1.0,1.0,1.0,1.0043991244931882,1.0,-304705865.597191
180,285.64819119080533,9980609339569.201,6237880837230.75,2755804095079.64,2334852570445.313,7859067713654.724,5939600876516.265,13798668590170.988,1.934838973846968,38208259049.7891,9325245913.020103,9668691843.122334,18678820563.562496,0.0020221646169357255,1.0,1.0,1.0,1.0127571682522358,1.0,-304651880.99497384
181,285.72019187355767,9980609339569.201,6237880837230.75,2781498326126.823,2381731386663.2554,7999594207684.365,6042980396811.0205,14042574604495.387,2.079242909665093,38891453657.96309,9511617039.038767,9764095341.467955,19053851093.306038,0.0021424900809519655,1.0,1.0,1.0,1.0221997903610514,1.0,-304597896.3927567
182,285.8280382215367,9980609339569.201,6237880837230.75,2819974462452.723,2439884679181.2993,8213369419429.845,6199464551320.603,14412833970750.447,2.2181503208456634,39930759968.37996,9742704080.71923,9881019293.609564,19519077433.45039,0.002299922362398659,1.0,1.0,1.0,1.036339758779082,1.0,-304543911.79053956
183,285.97513228213046,9980609339569.201,6237880837230.75,2872326346317.6074,2522915521515.8423,8511079732108.556,6415820709543.416,14926900441651.973,2.3587791093076778,41378131738.552956,10072428189.061804,10045311312.403358,20183324172.12673,0.0025412261908276186,1.0,1.0,1.0,1.0555790602048745,1.0,-304489927.1883224
184,286.1418357930583,9980609339569.201,6237880837230.75,2931394002535.569,2628326869318.254,8856937380849.715,6664883325457.905,15521820706307.621,2.5128056588849876,43059580368.20319,10490618060.384398,10249561216.41369,21026614954.546032,0.0028775488510050435,1.0,1.0,1.0,1.0772864059314473,1.0,-304435942.5861053
185,286.3021618789094,9980609339569.201,6237880837230.75,2987878766456.9043,2745930510340.7466,9198028196399.916,6908123277803.555,16106151474203.47,2.686024368570593,44717854188.31581,10956571918.750725,10471964238.705667,21967444082.725967,0.0032958011270397014,1.0,1.0,1.0,1.098044539523202,1.0,-304381957.98388815
186,286.44633924858977,9980609339569.201,6237880837230.75,3038366410851.041,2862132609828.315,9511868120738.957,7129848157575.014,16641716278313.97,2.875751147281216,46243642941.66604,11416263667.766136,10686287656.445704,22897060878.626503,0.0037578938441825546,1.0,1.0,1.0,1.1165987335094962,1.0,-304327973.381671
187,286.57945853520175,9980609339569.201,6237880837230.75,3084703758971.159,2974020664301.044,9807651278195.95,7337004158303.698,17144655436499.648,3.072899849417482,47681645503.095276,11858136429.804306,10887747856.706648,23792165314.40835,0.004253078204349421,1.0,1.0,1.0,1.1336276948751598,1.0,-304273988.7794539
188,286.714290847201,9980609339569.201,6237880837230.75,3131359501377.4683,3083363440698.857,10113199759655.219,7549170164997.859,17662369924653.08,3.2689777200457764,49167123928.42831,12289155160.244616,11080124033.786846,24666907525.59086,0.004788991351250964,1.0,1.0,1.0,1.150773666044331,1.0,-304220004.17723674
189,286.85575545729813,9980609339569.201,6237880837230.75,3179995245393.7217,3197546478499.237,10440276626451.604,7774244115029.053,18214520741480.656,3.4595537736813684,50757266437.83011,12738305023.638092,11276395733.622683,25580371827.993885,0.005408406175142059,1.0,1.0,1.0,1.1686472872040086,1.0,-304166019.5750196
190,286.994491662423,9980609339569.201,6237880837230.75,3227351391151.7427,3314318277777.6494,10767512667489.191,7997334001831.892,18764846669321.082,3.6474632197935764,52348182801.18807,13196514791.107407,11472345468.22658,26514546222.2212,0.0061106905363288505,1.0,1.0,1.0,1.1860506563922844,1.0,-304112034.97280246
191,287.1061198879673,9980609339569.201,6237880837230.75,3265171858531.8696,3423883503462.656,11035398162868.182,8178412340899.499,19213810503767.68,3.8381140111401386,53650555903.95929,13625291327.074625,11651892162.508802,27391068027.701237,0.00683850046348052,1.0,1.0,1.0,1.199949666671811,1.0,-304058050.3705853
192,287.18547309311634,9980609339569.201,6237880837230.75,3291874026067.1777,3509818902999.5225,11228243150262.191,8307903676498.534,19536146826760.727,4.028923755719685,54588106196.59789,13960729073.069475,11789831469.170279,28078551223.996174,0.007459695319463861,1.0,1.0,1.0,1.209762705133993,1.0,-304004065.7683682
193,287.2385498283498,9980609339569.201,6237880837230.75,3309621014847.419,3576000752453.07,11358261244228.45,8394795895058.994,19753057139287.445,4.209711129449109,55220212344.098236,14218498331.520664,11894346771.063221,28608006019.62456,0.007970233063006841,1.0,1.0,1.0,1.2162847181225696,1.0,-303950081.16615105
194,287.2750888009319,9980609339569.201,6237880837230.75,3321764037797.2036,3619650673477.3345,11448175397472.31,8454687302361.6045,19902862699833.914,4.374782844872301,55657346032.79454,14388223760.539743,11962464633.55221,28957205387.81868,0.008322988553548816,1.0,1.0,1.0,1.2207472753698727,1.0,-303896096.5639339
195,287.3032373740099,9980609339569.201,6237880837230.75,3331069734033.6685,3653257232478.2036,11517642990277.584,8500846063883.747,20018489054161.332,4.5176091191110155,55995075122.06776,14518735864.175722,12014468753.147253,29226057859.825626,0.008603561127022697,1.0,1.0,1.0,1.2241671159114718,1.0,-303842111.9617168
196,287.32468629157233,9980609339569.201,6237880837230.75,3338118015498.5767,3676873495921.919,11570645065358.564,8535994013481.903,20106639078840.47,4.640203579231194,56252754160.937965,14610363692.199858,12050784284.393524,29414987967.37535,0.008805514757356359,1.0,1.0,1.0,1.226757357209897,1.0,-303788127.35949963
197,287.3228049709189,9980609339569.201,6237880837230.75,3337336909432.498,3686886647911.4165,11565424213580.312,8532491772624.5625,20097915986204.875,4.763553722632353,56227372059.081604,14649191290.87497,12066124740.34074,29495093183.291336,0.008892353735765433,1.0,1.0,1.0,1.2264703009677647,1.0,-303727506.11863375
198,287.29535889439745,9980609339569.201,6237880837230.75,3327990252778.397,3676716990850.477,11496526779244.414,8486702986702.854,19983229765947.266,4.87040103088322,55892414896.8729,14609756713.811821,12050544243.897,29413735926.803825,0.008804163227842382,1.0,1.0,1.0,1.2230354074851206,1.0,-303666884.87776786
199,287.24931938001924,9980609339569.201,6237880837230.75,3312378892059.579,3647429229437.4478,11381884801155.742,8410341255481.259,19792226056637.0,4.957031938106959,55335062478.445244,14496112922.615755,12005477731.53478,29179433835.499588,0.008554335053173268,1.0,1.0,1.0,1.2172982371607193,1.0,-303606263.636902
200,287.17829330766955,9980609339569.201,6237880837230.75,3288249675527.085,3591313347785.708,11206572243002.732,8293098101932.383,19499670344935.117,5.032119566053754,54482749216.79039,14278065259.594072,11918316501.24343,28730506782.28567,0.008092502018564374,1.0,1.0,1.0,1.208430757410898,1.0,-303528722.6478171
201,287.09847647811296,9980609339569.201,6237880837230.75,3261037500130.669,3524214001558.364,11011680710337.49,8162082718305.3125,19173763428642.805,5.069777460927443,53535249279.39372,14016839030.964016,11812691263.12089,28193712012.466908,0.007568304614310915,1.0,1.0,1.0,1.198430291214602,1.0,-303451181.6587322
202,287.0108454567122,9980609339569.201,6237880837230.75,3231037410461.7246,3450623108976.482,10800248853694.303,8019132515159.73,18819381368854.03,5.07577256115578,52507335607.65312,13729750994.442717,11695083922.903751,27604984871.81186,0.007026889459856404,1.0,1.0,1.0,1.1874052673695907,1.0,-303373640.6696473
203,286.9174662758943,9980609339569.201,6237880837230.75,3198922778144.2637,3372743257361.295,10577833140805.924,7867831623793.479,18445664764599.402,5.054834455302844,51426021960.231865,13425304382.314198,11568603002.8298,26981946058.89035,0.006490132030027781,1.0,1.0,1.0,1.1756031497432455,1.0,-303296099.6805624
204,286.8208641802885,9980609339569.201,6237880837230.75,3165539177314.2734,3292561936714.146,10350838541923.78,7712430319164.585,18063268861088.363,5.010790920712943,50322447242.08521,13111235599.103563,11436198525.021616,26340495493.71316,0.005974288804815755,1.0,1.0,1.0,1.1633346865738174,1.0,-303218558.6914775
205,286.7221932145248,9980609339569.201,6237880837230.75,3131275713225.6123,3211497631220.554,10122213360997.9,7554898917261.237,17677112278259.137,4.947445444232909,49210945158.581894,12793111299.73257,11300058443.921354,25691981049.76443,0.005488532269761241,1.0,1.0,1.0,1.150742873923963,1.0,-303141017.7023926
206,286.5830332218152,9980609339569.201,6237880837230.75,3082655235853.9023,3094378636888.1,9805212441965.648,7334772878305.28,17139985320270.93,4.816668203865723,47669788665.88983,12332528443.905304,11099262177.871386,24755029095.104805,0.004846002911086903,1.0,1.0,1.0,1.13287486325152,1.0,-303024104.33359176
207,286.4685409112105,9980609339569.201,6237880837230.75,3042367356358.715,2996291741221.8433,9549038436971.955,7155426108972.489,16704464545944.445,4.656938707449359,46424353061.91674,11945994158.117428,10927287835.520199,23970333929.774742,0.004357920851633712,1.0,1.0,1.0,1.1180690797688395,1.0,-302907190.96479094
208,286.3825918121391,9980609339569.201,6237880837230.75,3011915539513.535,2921363810039.2114,9359328534096.555,7021759441805.805,16381087975902.36,4.489699692165739,45502044541.68606,11650279610.640774,10793525413.808155,23370910480.313686,0.0040136082327017816,1.0,1.0,1.0,1.1068780463237105,1.0,-302790277.5959901
209,286.37126279394306,9980609339569.201,6237880837230.75,3007892131266.0073,2912650971358.2866,9334499614763.232,7004212126892.98,16338711741656.213,4.468172155966809,45381334323.07252,11615869643.951733,10777834473.826197,23301207770.8663,0.003975100555356232,1.0,1.0,1.0,1.1053994450142905,1.0,-302774320.09789497
210,286.35777375280463,9980609339569.201,6237880837230.75,3003107337275.853,2903599390122.969,9305016982958.94,6983361008234.607,16288377991193.547,4.447895762438014,45237999251.47226,11580116865.094149,10761503075.588703,23228795120.983746,0.003935425287930541,1.0,1.0,1.0,1.10364103467562,1.0,-302758362.5997998
211,286.3420124448799,9980609339569.201,6237880837230.75,2997520453567.6577,2893840592892.6055,9270665869493.814,6959045761613.104,16229711631106.918,4.428798567799584,45070995188.17302,11541565002.109463,10743860858.150702,23150724743.140835,0.0038930236337097967,1.0,1.0,1.0,1.1015878566090918,1.0,-302742405.10170466
212,286.30432356638704,9980609339569.201,6237880837230.75,2984163625852.891,2871050613535.4106,9188906416958.838,6901079821761.101,16089986238719.938,4.392907265488039,44673507031.04749,11451511279.476658,10702519234.42364,22968404908.283283,0.003795494990679744,1.0,1.0,1.0,1.0966792264791807,1.0,-302710490.1055144
213,286.25934172909587,9980609339569.201,6237880837230.75,2968213433615.4707,2843604315043.3354,9091985699523.453,6832192929725.494,15924178629248.947,4.358645414649515,44202309681.18518,11343017283.119688,10652466705.473204,22748834520.346684,0.0036807719563912663,1.0,1.0,1.0,1.0908175356745657,1.0,-302678575.10932416
214,286.20825255508805,9980609339569.201,6237880837230.75,2950076820417.7427,2811498879811.889,8982742875050.588,6754322526318.98,15737065401369.568,4.324156737392526,43671206210.79037,11216050679.604118,10593547967.239254,22491991038.495117,0.0035502817682598917,1.0,1.0,1.0,1.084152335830857,1.0,-302646660.1131339
215,286.12511851011215,9980609339569.201,6237880837230.75,2920476513031.0127,2750719299177.5146,8806745935386.123,6628359331950.192,15435105267336.316,4.248285965012872,42815565706.38468,10975530747.948624,10480901754.071701,22005754393.420113,0.003313854279207678,1.0,1.0,1.0,1.0732742318531814,1.0,-302588522.7170135
216,286.05914959703813,9980609339569.201,6237880837230.75,2896895374679.191,2694982097638.0024,8668588350215.636,6529035219791.577,15197623570007.213,4.1569722620586305,42143887971.03247,10754794138.1528,10376306895.88054,21559856781.104023,0.003108771720752156,1.0,1.0,1.0,1.064608170668355,1.0,-302530385.32089305
217,286.01013522762116,9980609339569.201,6237880837230.75,2879301179515.5483,2649701190080.2715,8566730899968.999,6455556044608.6045,15022286944577.604,4.055951410794112,41648689814.333466,10575354307.457396,10290404506.059195,21197609520.64217,0.0029500751445085457,1.0,1.0,1.0,1.0581423092874889,1.0,-302472247.9247726
218,285.98524509935123,9980609339569.201,6237880837230.75,2870278193019.083,2619143190371.84,8515072942815.49,6418202902272.833,14933275845088.324,3.9496181114508557,41397545444.43894,10454203858.51046,10231954001.875702,20953145522.974705,0.0028468474040323657,1.0,1.0,1.0,1.0548263644895064,1.0,-302414110.5286522
219,285.98204608949175,9980609339569.201,6237880837230.75,2868979910303.885,2604409670889.671,8508038683542.839,6413100069388.251,14921138752931.09,3.8466908199228635,41363347138.697685,10395775992.453844,10203632553.379927,20835277367.11738,0.002798163354662638,1.0,1.0,1.0,1.0543492459858426,1.0,-302355973.13253176
220,285.9934497433837,9980609339569.201,6237880837230.75,2872884312557.4126,2603182850777.125,8530983348339.005,6429679909989.385,14960663258328.39,3.75555556750419,41474896717.895134,10390910422.797726,10201270181.832687,20825462806.217,0.002794141065204237,1.0,1.0,1.0,1.0557841126285987,1.0,-302297835.73641133
221,285.99965922345484,9980609339569.201,6237880837230.75,2874919813853.675,2608011583547.6123,8543226986306.685,6438514181751.204,14981741168057.889,3.6767759247964795,41534421347.05289,10410060791.931288,10210564749.560684,20864092668.380905,0.002810000589191686,1.0,1.0,1.0,1.0565321587369765,1.0,-302233142.79210824
222,285.9862831394007,9980609339569.201,6237880837230.75,2869978540319.4395,2607763577291.327,8515217332741.969,6418246893895.086,14933464226637.055,3.622481601277726,41398247421.81286,10409077244.355444,10210087615.054949,20862108618.33062,0.002809184211999893,1.0,1.0,1.0,1.054716242213365,1.0,-302168449.84780514
223,285.9698310221463,9980609339569.201,6237880837230.75,2863968422537.091,2600873317282.578,8481055353744.246,6393512920359.007,14874568274103.254,3.587896436845141,41232162869.45169,10381750628.56517,10196821207.965849,20806986538.26063,0.002786582032615199,1.0,1.0,1.0,1.0525075257530834,1.0,-302114697.51211905
224,285.9750178071703,9980609339569.201,6237880837230.75,2865670725571.951,2595415091231.734,8491244598579.321,6400875642480.187,14892120241059.508,3.550846557225896,41281699700.07397,10360101924.812792,10186297786.614317,20763320729.85388,0.002768785127662966,1.0,1.0,1.0,1.0531331216015583,1.0,-302060945.17643297
225,286.01124728952965,9980609339569.201,6237880837230.75,2878431035652.1763,2601772525094.575,8565255251523.706,6454372345897.837,15019627597421.543,3.510747122560024,41641515686.292015,10385316986.825872,10198553666.209913,20814180200.756603,0.0027895230837725973,1.0,1.0,1.0,1.057822531681884,1.0,-302007192.8407469
